ano|numeracao|sumula|corpo_lei
2023|16234|Declara de Utilidade Pública a Associação Vida no Altar - Oliveira Verdadeira.|Art. 1º É declarada de Utilidade Pública a Associação Vida no Altar - Oliveira Verdadeira. Art. 2º Esta Lei entra em vigor na data de sua publicação.
2023|16235|Declara de Utilidade Pública a Associação de Handebol do Paraná - AHP.|Art. 1º É declarada de Utilidade Pública a Associação de Handebol do Paraná - AHP. Art. 2º Esta Lei entra em vigor na data de sua publicação.
2023|16227|D e n o m i n a d e A c i r T e d e s c h i u m d o s logradouros públicos desta Capital ainda não nominado.|Art. 1º É denominado de Acir Tedeschi um dos logradouros públicos da Capital ainda não nominado. Art. 2º A descrição sintética da denominação que deverá constar das placas de nomenclatura será a seguinte: Acir Tedeschi, fiscal tributário. Art. 3º Esta Lei entra em vigor na data de sua publicação.
2023|16228|Denomina de Longuim José Kuiaski - Long Kuiaski um dos logradouros públicos da Capital ainda não nominado.|Art. 1º É denominado de Longuim José Kuiaski - Long Kuiaski um dos logradouros públicos da Capital ainda não nominado. Art. 2º A descrição sintética da denominação que deverá constar das placas de nomenclatura será a seguinte: Longuim José Kuiaski - professor e voluntário. Art. 3º Esta Lei entra em vigor na data de sua publicação.
2023|16229|Declara de Utilidade Pública a Associação Beneficente Realizar.|Art. 1º É declarada de Utilidade Pública a Associação Beneficente Realizar. Art. 2º Esta Lei entra em vigor na data de sua publicação.
2023|16230|Declara de Utilidade Pública o Instituto Social e Educacional Torre Forte.|Art. 1º É declarado de Utilidade Pública o Instituto Social e Educacional Torre Forte. Art. 2º Esta Lei entra em vigor na data de sua publicação.
2023|16231|Declara de Utilidade Pública a Rede Empresarial do Centro Histórico.|Art. 1º É declarada de Utilidade Pública a Rede Empresarial do Centro Histórico. Art. 2º Esta Lei entra em vigor na data de sua publicação.
2023|16226|Institui no Calendário Oficial do Município de Curitiba o evento Shinobi Spirit.|Art. 1º Fica instituído no Calendário Oficial do Município de Curitiba o evento Shinobi Spirit. Parágrafo único. O evento será realizado semestralmente em duas edições, sendo a primeira realizada preferencialmente no mês de maio. Art. 2º Esta Lei entra em vigor na data de sua publicação.
2023|16225|Declara de Utilidade Pública a Ação Social Irmandade Sem Fronteiras.|Art. 1º É declarada de Utilidade Pública a Ação Social Irmandade Sem Fronteiras. Art. 2º Esta Lei entra em vigor na data de sua publicação.
2023|16223|Declara de Utilidade Pública o Instituto Playing for Change.|Art. 1º É declarado de Utilidade Pública o Instituto Playing for Change. Art. 2º Esta lei entra em vigor na data de sua publicação.
2023|16224|Institiu no Calendário Oficial do Município de Curitiba o evento Bienal de Quadrinhos r e a l i z a d o , d e C u r i t i b a , a s e r preferencialmente, no mês de setembro.|Art. 1º Fica instituído no Calendário Oficial do Município de Curitiba o evento Bienal de Quadrinhos de Curitiba, a ser realizado, preferencialmente, no mês de setembro. Art. 2º Esta lei entra em vigor na data de sua publicação.
2023|16220|Dispõe sobre os valores dos aportes do plano de equacionamento do déficit atuarial estabelecido no art. 5º, da Lei nº 15.042, de 28 de junho de 2017.|Art. 1º Fica aprovado o plano de equacionamento do déficit atuarial estabelecido no art. 5º da Lei nº 15.042, de 28 de junho de 2017, em conformidade com os valores fixados no Anexo Único desta lei. Art. 2º Os procedimentos orçamentários e financeiros decorrentes do previsto nesta lei serão realizados conforme o Manual de Contabilidade Aplicada ao Setor Público – MCASP. Art. 3º Est Lei entra em vigor na data de sua publicação, e os valores descritos no Anexo Único no primeiro dia do quarto mês subsequente à data de sua publicação, surtindo efeitos financeiros a partir de 1º de janeiro de 2024.
2023|16221|Estabelece novos valores para o auxílio- refeição pago em pecúnia aos servidores e empregados púbicos da Administração Direta, Autarquias e Fundações Públicas do Município de Curitiba.|"Art. 1º O caput do art. 2º da Lei nº 13.142, de 9 de abril de 2009, passa a vigorar com a seguinte redação: ""Art. 2º O valor do auxílio-refeição pago aos servidores será de R$ 30,00 (trinta reais) por dia trabalhado."" (NR) Art. 2º O caput e o § 3º do art. 2º da Lei nº 15.257, 26 de junho de 2018, passam a vigorar com a seguinte redação: ""Art. 2º O valor do auxílio-refeição pago aos empregados públicos será de R$ 30,93 (trinta reais e noventa e três centavos) por dia trabalhado, sendo custeado pelo Município e pelos empregados públicos."" ""§ 3º O valor indicado no caput deste artigo será reajustado pelo mesmo índice e na mesma data em que for concedida a reposição salarial anual aos servidores municipais."" (NR) Art. 3º Fica autorizada a aplicação da regra estabelecida na nova redação dada ao § 3º do art. 2º da Lei nº 15.257, de 2018, retroativamente a 31 de outubro de 2022, adotando-se o índice de reajuste concedido ao auxílio-refeição dos servidores municipais para a correção do auxílio pago aos empregados públicos, o qual vigerá até a data inicial de aplicação do novo valor fixado por meio do art. 2º desta Lei. Art. 4º Os valores estabelecidos por esta Lei serão praticados a partir do dia 26, do mês seguinte ao início de sua vigência. Art. 5º Os novos valores, estabelecidos por esta Lei, correspondem à concessão de aumento real superior a 100% (cem por cento), em relação aos valores atualmente praticados, estabelecidos nas Leis nº 13.142, de 2009, e nº 15.257, de 2018. Art. 6º Esta Lei entra em vigor na data de sua publicação."
2023|16222|Altera o art. 42 e acresce o art. 51-A na Lei nº 16.198, de 28 de agosto de 2023; altera o inciso II do art. 43 da Lei nº 16.202, de 28 de agosto de 2023; altera a Lei nº 16.203, de 28 de agosto de 2023, altera o inciso XIII do art. 9º da Lei nº 16.037, de 12 de julho de 2022, altera o caput do art. 10, da Lei nº 7.671, de 1 0 d e j u n h o d e 1 9 9 1 e d á o u t r a s p r o v i d ê n c i a s .|"Art. 1º O art. 42 da Lei nº 16.198, de 28 de agosto de 2023, passa a vigorar com a seguinte redação: ""Art. 42 O valor correspondente às gratificações extintas pelo art. 41 desta Lei passa a constituir vantagem pessoal nominalmente identificada - VPNI, considerado para fins de conversão o valor da vantagem individual paga ao servidor em agosto de 2023. §1º Os servidores ativos que receberam as gratificações extintas pelo art. 41 na folha de pagamento de agosto de 2023 receberão a VPNI a partir do mês de setembro de 2023. § 2º Os servidores que faziam jus às gratificações extintas, em razão do preenchimento dos requisitos legais para recebimento destas, lotados em agosto de 2023 em qualquer das unidades da Secretaria Municipal de Planejamento, Finanças e Orçamento; na Procuradoria Fiscal do Município; na Controladoria Geral do Município ou na área orçamentária, financeira e contábil, das autarquias e fundações públicas do Município, porém com o pagamento da vantagem suspenso em razão do exercício de cargo em comissão ou função gratificada vinculada a cargo em comissão, terão assegurado o direito à conversão em VPNI. § 3º Para os servidores abrangidos pelo disposto no § 2º, a VPNI será implantada a partir do momento da exoneração do cargo em comissão ou destituição da função gratificada vinculada a cargo em comissão, ficando seu valor definido com base no valor projetado da gratificação a que teriam direito em agosto de 2023, aplicados os percentuais do reajuste linear concedido aos servidores municipais por força da revisão geral anual, quando cabível."" (NR) Art. 2º O inciso II do art. 43 da Lei nº 16.202, de 28 de agosto de 2023, passa a vigorar com a seguinte redação: ""II - a Lei nº 10.190, de 28 de junho de 2001, com as alterações decorrentes da Lei nº 11.791, de 7 de junho de 2006; Lei nº 12.114, de 13 de março de 2007; Lei nº 12.348, de 16 de agosto de 2007; Lei nº 13.399, de 16 de dezembro de 2009; e da Lei nº 14.583, de 23 de dezembro de 2014;"" (NR) Art. 3º Fica acrescido o art. 51-A na Lei nº 16.198, de 2023, com a redação seguinte: ""Art. 51-A As gratificações e adicionais vinculados a padrões e referências das tabelas salariais que compõem o Anexo II e respectivas subdivisões da Lei nº 11.000, de 6 de junho de 2004, terão seu valor fixado em moeda corrente, a partir de setembro de 2023, o qual corresponderá aos PREFEITURA MUNICIPAL DE CURITIBA 2 exatos valores pagos no mês de agosto de 2023, sem qualquer acréscimo ou redução. § 1º Sobre o valor fixo estabelecido por força do disposto nesse artigo, incidirá o reajuste linear decorrente da revisão geral anual dos vencimentos dos servidores municipais, no mesmo percentual e data. § 2º A partir de 1º de setembro de 2023, as gratificações e adicionais de que trata esse artigo deixam de possuir qualquer vinculação com valores constantes das tabelas de vencimentos dos servidores municipais."" Art. 4º O art. 3º da Seção III do Capítulo I do Título I da Lei nº 16.203, de 28 de agosto de 2023, passa a ser denominado como art. 3º-A. Art. 5º O inciso XIII do art. 9º da Lei nº 16.037, de 12 de julho de 2022, passa a vigorar com a seguinte redação: ""XIII - disposição funcional a órgão ou entidade da União, do Distrito Federal, dos Estados, de outros Municípios; à Câmara Municipal de Curitiba; e às entidades integrantes da Administração Indireta do Município, salvo Autarquias e Fundações Públicas do Município de Curitiba;"" Art. 6º O caput do art. 10, da Lei nº 7.671, de 10 de junho de 1991, passa a vigorar com a seguinte redação: ""Art. 10. Ficam estabelecidos e guardam as seguintes proporções, em relação ao padrão 4069 A, referência XXVI das tabelas salariais do grupo ocupacional superior constantes do Anexo II, da Lei nº 16.198, de 28 de agosto de 2023, os valores da remuneração dos cargos comissionados, respectivamente:"" Art. 7º Ficam revogados: I - o § 6º do art. 40 da Lei nº 16.198, de 2023; II - o § 5º do art. 33 da Lei nº 16.199, de 28 de agosto de 2023; III - o § 5º do art. 32 da Lei nº 16.200, de 28 de agosto de 2023; IV - o § 5º do art. 37 da Lei nº 16.201, de 28 de agosto de 2023; V - o § 6º do art. 39 da Lei nº 16.202, de 2023; VI - o § 5º do art. 41 da Lei nº 16.203, de 28 de agosto de 2023. Art. 8º Esta Lei entra em vigor na data de sua publicação."
2023|16217|Institui o Dia do Rei Pelé.|Art. 1º Institui, no Município de Curitiba, o Dia do Rei Pelé, a ser comemorado, anualmente, em 19 de novembro, data em que marcou seu milésimo gol, no ano de 1969. Art. 2º Esta lei entra em vigor na data de sua publicação.
2023|16218|Institui no Calendário Oficial do Município de Curitiba o evento Corrida da Polícia Federal.|Art. 1º Fica instituído no Calendário Oficial do Município de Curitiba o evento Corrida da Polícia Federal, a ser realizado anualmente, preferencialmente, no mês de março. Art. 2º A divulgação do evento poderá ser realizada, também, por meio de parcerias entre empresas, associações e entidades colaboradoras sem fins lucrativos. Art. 3º Esta Lei entra em vigor na data de sua publicação.
2023|16219|Declara de Utilidade Pública o Instituto de Defesa da Democracia Popular.|Art. 1º É declarado de Utilidade Pública o Instituto de Defesa da Democracia Popular. Art. 2º Esta lei entra em vigor na data de sua publicação.
2023|16215|Declara de Utilidade Pública a FreeHelper Soluções Sociais.|Art. 1º É declarada de Utilidade Pública a FreeHelper Soluções Sociais. Art. 2º Esta Lei entra em vigor na data de sua publicação.
2023|16216|Declara de Utilidade Pública a Casa do Filho Pródigo.|Art. 1º É declarada de Utilidade Pública a Casa do Filho Pródigo. Art. 2º Esta Lei entra em vigor na data de sua publicação.
2023|16210|Dispõe sobre a exibição de informações de turismo antes das sessões de cinemas no Município de Curitiba.|Art. 1º As empresas que administram os cinemas no Município de Curitiba poderão ceder ao Poder Executivo Municipal 1 (um) minuto, antes de cada sessão, para a exibição de informações sobre o turismo e eventos que constam no calendário oficial de Curitiba e Região. Art. 2º As informações sobre turismo a serem fornecidas ficam a cargo do Poder Executivo Municipal, através do seu órgão responsável. Art. 3º A produção das informações sobre turismo será realizada de acordo com a disponibilidade orçamentária. Art. 4º Esta Lei poderá ser regulamentada, onde couber, no prazo de 120 (cento e vinte) dias após a data de sua publicação. Art. 5° Esta Lei entra em vigor na data de sua publicação.
2023|15901|", publicada no Diário Oficial Eletrônico Nº 214, de 10/11/2021, que por falha no Sistema da CMC deixaram de ser publicados à época junto da lei. Altera a Lei nº 15.590, de 14 de janeiro de 2020 que ""Dispõe sobre a obrigatoriedade de bares, cafés, quiosques, complexos e centros gastronômicos, restaurantes, casas noturnas, espaços de eventos e de shows e, ambientes assemelhados a adotar medidas de auxílio e proteção à mulher em situação de risco assédio""."|"Art. 1º Altera a ementa da Lei nº 15.590, de 2020, que passa a vigorar com a seguinte redação: ""Dispõe sobre a obrigatoriedade de bares, cafés, quiosques, complexos e centros gastronômicos, restaurantes, casas noturnas, espaços de eventos e de shows, ambientes assemelhados e do setor de hospitalidade a adotar medidas de auxílio e proteção à mulher em situação de risco de assédio."" (NR) Art. 2º Altera o caput e acresce parágrafo único ao art. 1º da Lei nº 15.590, de 2020, que passa a vigorar com a seguinte redação: ""Art. 1° Ficam os bares, cafés, quiosques, complexos e centros gastronômicos, restaurantes, casas noturnas, espaços de eventos e de shows, ambientes assemelhados e do setor de hospitalidade obrigados a adotar medidas de auxílio e proteção à mulher em situação de risco de assédio, nas dependências desses estabelecimentos, no âmbito do Município de Curitiba. (NR) Parágrafo único. As medidas previstas nesta Lei se estendem às profissionais e prestadoras de serviços dos estabelecimentos especificados no caput deste artigo, no exercício de suas atividades laborais, quando submetidas a situações de assédio ou outras formas de violência, cometidas por clientes, prestadores de serviços, fornecedores e prepostos daqueles empreendimentos."" (AC) Art. 3º Altera o caput e os §§ 1º, 2º e 4º do art. 2º da Lei nº 15.590, de 2020, com a seguinte redação: ""Art. 2º Os estabelecimentos referidos no artigo anterior deverão instruir seus funcionários e/ou equipe de segurança conforme direcionamentos constantes na cartilha anexa a esta Lei, visando atender adequadamente a mulher em situação de risco, vulnerabilidade ou violência, garantindo eficaz acolhida, auxílio e proteção. (NR) § 1º A instrução mencionada no caput compreende a informação aos funcionários e/ou equipe de segurança sobre técnicas civilizadas de abordagem ao agressor/assediador, bem como sobre a PREFEITURA MUNICIPAL DE CURITIBA 2 conduta adequada a ser adotada no sentido de acolher, auxiliar e proteger a mulher enquadrada nas hipóteses desta Lei. (NR) § 2º Os prepostos do estabelecimento deverão atuar com discrição, registrando as circunstâncias fáticas e possibilitando a identificação do agressor a fim de facilitar eventual investigação perpetrada por autoridades competentes disponibilizando à mulher ou às referidas autoridades todos os canais de comunicação para a efetiva promoção da defesa de seus direitos. (NR) § 3º Os estabelecimentos deverão afixar cartazes em locais de fácil visualização, contendo informações sobre auxílio e proteção à mulher em situação de risco de assédio. (NR) § 4º Os estabelecimentos deverão afixar em locais internos de ampla visibilidade aos clientes e frequentadores ""Selo Mulheres Seguras - Local Protegido"", indicado no modelo anexo a esta Lei, com os seguintes dizeres: ""Este estabelecimento acolhe/protege as mulheres, segundo a Lei Municipal nº 15.590, de 2020, adotando medidas de auxílio e proteção à mulher em situação de risco assédio"". (NR) Art. 4º Altera o § 2º do art. 3º da Lei nº 15.590, de 2020, que passa a vigorar com a seguinte redação: ""Art. 3º (cid:127).............................................................................................................. § 2º Os valores constantes do § 1º deste artigo, serão atualizados anualmente pelos índices acumulados do IPCA - Índice Nacional de Preços ao Consumidor Amplo, ou por índice que venha substituí-lo, calculado pelo Instituto Brasileiro de Geografia e Estatística - IBGE. "" (NR) Art. 5º Esta Lei entra em vigor noventa dias após a data da sua publicação."
2023|16211|Instituti o Dia da Cultura Coreana, a ser celebrado anualmente em 12 de fevereiro.|Art. 1º Fica instituído o Dia da Cultura Coreana, a ser celebrado anualmente em 12 de fevereiro, passando a integrar o Calendário Oficial do Município. Art. 2º Esta lei entra em vigor na data de sua publicação.
2023|16212|Declara de Utilidade Pública a Associação GBK - Shotokan de Karatê.|Art. 1º É declarada de Utilidade Pública a Associação GBK - Shotokan de Karatê. Art. 2º Esta lei entra em vigor na data de sua publicação.
2023|16213|D i s p õ e s o b r e a a b e r t u r a d e C r é d i t o A d i c i o n a l E s p e c i a l , n o v a l o r d e R $ 1.550.000,00 (um milhão, quinhentos e cinquenta mil reais), destinado a atender despesas com aquisição de equipamentos de informática e softwares para elaboração de projetos de arquitetura e engenharia para o F u n d o M u n i c i p a l d e H a b i t a ç ã o d e I n t e r e s s e S o c i a l - F M H I S.|Art. 1º Fica o Poder Executivo autorizado a abrir Crédito Adicional Especial, no valor de R$ 1.550.000,00 (um milhão, quinhentos e cinquenta mil reais), conforme abaixo discriminado: 49000 49001 FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL Gabinete do Presidente AQUISIÇÃO DE COMPUTADORES E SOFTWARES PARA ELABORAÇÃO DE PROJETOS DE 49001.16482.0002.1227 ARQUITETURA E ENGENHARIA Produto: Projeto implantado Meta Física: 1 Destinação de Recursos 0 2 1007 PREFEITURA MUNICIPAL DE CURITIBA 2 4.4.90.40.00.00 Informação e Comunicação - R$ 169.000,00 Serviços de Tecnologia da Pessoa Jurídica Destinação de Recursos 0 2 1007 4.4.90.52.00.00 Equipamentos e Material Permanente R$ 1.381.000,00 TOTAL R$ 1.550.000,00 Art. 2º O recurso para atender a abertura de Crédito Adicional Especial, de que trata o artigo anterior, é proveniente do superávit financeiro, do exercício de 2022, na Fonte de Recursos 1007 - Receita de Outorga Onerosa do Direito de Construir - OODC - Investimentos - FMHIS, do Fundo Municipal de Habitação de Interesse Social, no valor de R$ 1.550.000,00 (um milhão, quinhentos e cinquenta mil reais), de acordo com o inciso I, do § 1º, do art. 43, da Lei Federal nº 4.320, de 17 de março de 1964. Art. 3º Ficam incluídas no Anexo I - Das Metas e Prioridades da Administração Municipal - Lei de Diretrizes Orçamentárias, previstas no art. 2º, da Lei nº 16.036, de 30 de junho de 2022, e sua alteração pela Lei nº 16.115, de 21 de dezembro de 2022, na respectiva função, subfunção e programa, a ação e a meta física discriminadas no art. 1º desta Lei. Art. 4º Fica incluída na Lei nº 15.926, de 13 de dezembro de 2021, Plano Plurianual 2022 - 2025, no Programa 0002 - Programa Viva Curitiba Cidadã, no item 3.9 - Ações Orçamentárias, a ação abaixo: AÇÕES ORÇAMENTÁRIAS 0002 - PROGRAMA VIVA CURITIBA CIDADÃ Art. 5º O crédito adicional especial a ser aberto terá a vigência de acordo com o que determina o § 2º, do art. 167, da Constituição Federal, de 1988. Art. 6º Esta Lei entra em vigor na data de sua publicação. PREFEITURA MUNICIPAL DE CURITIBA 3
2023|16206|Declara de Utilidade Pública a Curitiba Phoenix Futebol Americano.|Art. 1º É declarada de Utilidade Pública a Curitiba Phoenix Futebol Americano. Art. 2º Esta lei entra em vigor na data de sua publicação.
2023|16207|Declara de Utilidade Pública o Grêmio Esportivo Beneficente Real Vilinha Kids (Grêmio Beneficente Real Vilinha Kids).|Art. 1º É declarado de Utilidade Pública o Grêmio Esportivo Beneficente Real Vilinha Kids (Grêmio Beneficente Real Vilinha Kids). Art. 2º Esta lei entra em vigor na data de sua publicação.
2023|16208|Declara de Utilidade Pública o Instituto Música e Arte.|Art. 1º É declarado de Utilidade Pública o Instituto Música e Arte. Art. 2º Esta lei entra em vigor na data de suya publicação.
2023|16209|Denomina de Julio Narciso Junior um dos logradouros públicos da Capital, conforme especifica.|"Art. 1º Fica denominado de Julio Narciso Junior o logradouro público código N733B. Art. 2º A descrição sistética da denominação que deverá constar das placas de nomenclatura será a seguinte: ""Julio Narciso Junior, homem apaixonado por futebol e pela comunidade"". Art. 3º Esta lei entra em vigor na data de sua publicação."
2023|16205|Dispõe sobre a criação do Fundo Municipal de Esporte e Lazer, instrumento de natureza contábil vinculado à Secretaria Municipal do Esporte, Lazer e Juventude.|Art. 1º Fica criado o Fundo Municipal de Esporte e Lazer - FMEL, instrumento de natureza contábil, vinculado à Secretaria Municipal do Esporte Lazer e Juventude - SMELJ. Art. 2º O FMEL tem por finalidade apoiar e subsidiar financeiramente os programas, projetos e ações de esporte e lazer, de iniciativa do poder público municipal e privado no âmbito do Sistema Municipal do Esporte e Lazer de Curitiba. Art. 3º A SMELJ será a gestora do FMEL, sob controle e fiscalização do Conselho Municipal de Esportes. Art. 4º Constituem receitas do FMEL: I - dotação consignada anualmente na Lei Orçamentária Anual; II - créditos especiais ou suplementares a ele destinados; III - retorno e resultados de suas aplicações; IV - multas, correção monetária e juros, em decorrência de suas operações; V - doações de setores públicos ou privados, nacionais ou internacionais, e transferências Fundo a Fundo, provenientes do Estado ou da União, suas autarquias e fundações, nos termos da lei vigente; VI - doações de pessoas física e jurídica, nos termos da lei vigente; VII - preço público recolhido pela utilização das unidades administradas diretamente pela SMELJ; VIII - os originários de empréstimos concedidos por autarquias ou empresas de administração indireta do Município; IX - todos os recursos provenientes da arrecadação resultante da permissão de uso dos espaços esportivos municipais, a título oneroso; X - os patrocínios recolhidos; XI - as multas aplicadas por danos causados aos próprios equipamentos da SMELJ; XII - os provenientes de acordos, contratos, consórcios, convênios e outros instrumentos legais; XIII - participação na arrecadação de inscrições em eventos esportivos promovidos e/ou chancelados pelo Poder Público; PREFEITURA MUNICIPAL DE CURITIBA 2 XIV - inscrições para participação nos eventos esportivos e de lazer presentes no calendário municipal; XV - o produto de arrecadação oriunda de patrocínios em eventos públicos esportivos e de lazer promovidos pela Prefeitura Municipal de Curitiba; XVI - o produto da arrecadação resultante do aluguel de espaços destinados à publicidade comercial em espaços próprios municipais administrados pela SMELJ; XVII - valores provenientes da devolução de recursos relativos a projetos que apresentem saldos remanescentes e projetos não iniciados ou interrompidos, com ou sem justa causa, ressalvados os casos em que haja vedação legal para vinculação de receita para fundo; XVIII - valores provenientes de mecanismos de incentivos fiscais, em nível nacional, estadual e municipal, estabelecidos por leis específicas; XIX - recursos oriundos de repasses de loterias; XX - receitas provenientes das Leis Federais nºs 9.615, de 24 de março de 1998, e 13.756, de 12 de dezembro de 2018, em percentual nunca inferior a 10% (dez por cento) do valor recebido no mês de referência; XXI - recursos de Emendas Parlamentares; XXII - quaisquer outros recursos destinados especificamente ao Fundo. § 1º As receitas descritas neste artigo serão depositadas em conta específica do Fundo, mantida em instituição financeira oficial, instalada no Município. § 2º Os recursos do fundo poderão ser aplicados no mercado de capitais, quando não estiverem sendo utilizadas na consecução de suas finalidades, objetivando o aumento de suas receitas, cujos resultados serão revertidos a ele. Art. 5º O orçamento do FMEL integrará o do Município como uma unidade orçamentária da SMELJ, em obediência ao princípio da unidade e universalidade. § 1º O orçamento, a contabilidade e a administração do FMEL observarão, na sua elaboração e execução, os padrões e normas estabelecidos na legislação pertinente. § 2º Os procedimentos orçamentários, financeiros e patrimoniais relativos ao FMEL serão registrados pela Contabilidade Geral do Município de Curitiba de forma centralizada, juntamente com as demais execuções orçamentárias do Município, onde se registrará todos os atos e fatos a ele pertinentes, de modo que se possa elaborar o respectivo balanço financeiro ao final de cada exercício financeiro, podendo ser emitido balanço de período intermediário para atender necessidade específica da SMELJ. § 3º Os recursos do FMEL deverão ser depositados em conta corrente específica vinculada exclusivamente ao atendimento de suas finalidades, a ser aberta em instituição financeira designada pela Secretaria Municipal de Planejamento, Finanças e Orçamento - SMF. § 4º Os saldos positivos das fontes de recursos vinculadas ao FMEL, apurados em balanço anual ao final de cada exercício, serão transferidos para o exercício seguinte, a crédito das mesmas fontes. § 5º Os dados necessários para elaboração das demonstrações financeiras, previstas nos §§ 2º e 4º deste artigo, deverão, obrigatoriamente, estar registrados tempestivamente no Sistema de Gestão PREFEITURA MUNICIPAL DE CURITIBA 3 Pública - SGP, ou seu substituto, e nos demais sistemas estruturantes, prezando-se pela qualidade e fidedignidade das informações, bem como atender aos requisitos do Decreto Municipal nº 516, de 8 de maio de 2019, e ao Decreto Federal nº 10.540, de 5 de novembro de 2020, que trata do Sistema Único e Integrado de Execução Orçamentária, Administração Financeira e Controle - SIAFIC. Art. 6º A gestão administrativa dos recursos do FMEL caberá à SMELJ, a qual terá como atribuições: I - administrar o FMEL e estabelecer as diretrizes para aplicação dos recursos em conjunto com o Conselho Municipal de Esportes; com o Plano Plurianual; com a Lei de Diretrizes Orçamentárias; e com a Lei Orçamentária Anual do Município; II - submeter à apreciação e aprovação do Conselho Municipal de Esportes relatório de gestão anual e a prestação de contas anual do FMEL; III - manter os controles necessários à execução orçamentaria do FMEL referentes a empenhos, liquidação e pagamento de despesas e ao recebimento de receitas; IV - tomar conhecimento e cumprir as obrigações definidas em convênios, ajustes, acordos, contratos e outros instrumentos legais firmados pelo Município e que digam respeito ao FMEL; V - apresentar, anualmente, ao Conselho Municipal de Esportes a análise e avaliação da situação econômico-financeira do FMEL; VI - elaborar juntamente com o Conselho Municipal de Esportes o regulamento do FMEL, o qual será publicado através de Decreto do Prefeito Municipal; VII - encaminhar, semestralmente, ao Conselho Municipal do Esporte relatório de execução das atividades. Art. 7º A gestão operacional e financeira dos recursos do FMEL será de responsabilidade dos gestores vinculados à SMELJ e sua operação será realizada pela SMF, revertendo ao próprio Fundo seus rendimentos. Art. 8º O FMEL será orientado e fiscalizado pelo Conselho Municipal do Esporte, devendo seus recursos serem aplicados prioritariamente em: I - programas de formação e iniciação esportiva, desenvolvidos pelo Município ou entidades sem finalidades lucrativas com atuação no Município de Curitiba; II - programas de incentivo ao esporte amador, lazer e esporte de participação; III - programas de qualificação profissional de servidores públicos e membros da sociedade civil com atuação no esporte em suas diversas manifestações; IV - programas voltados ao esporte de rendimento, em especial ao incentivo individual de atletas e o fortalecimento das equipes curitibanas participantes de ligas nacionais ou internacionais; V - outras despesas definidas por deliberação do Conselho Municipal do Esporte. Art. 9º A execução dos projetos fomentados pelo FMEL será orientada e fiscalizada pelo Conselho Municipal de Esportes, que poderá sugerir as alterações pertinentes, bem como indicar outras iniciativas que devam ser fomentadas pelo Fundo. PREFEITURA MUNICIPAL DE CURITIBA 4 Art. 10. Para o primeiro ano de exercício financeiro, a SMELJ deverá destinar R$ 20.000,00 (vinte mil reais) de seus recursos próprios para a criação do FMEL, até que haja seu regular planejamento, com créditos orçamentários prévios, podendo-se efetuar a abertura de créditos adicionais suplementares e/ou especiais, na forma da legislação, para a realização de suas despesas. Art. 11. Não poderão ser financiados pelo FMEL projetos incompatíveis com o Sistema Municipal de Esporte e Lazer de Curitiba - SESTIBA, criado pela Lei nº 16.160, de 10 de maio de 2023. Art. 12. As disposições pertinentes ao FMEL, não enfocadas nesta Lei, serão regulamentadas por decreto do Poder Executivo, ouvido o Conselho Municipal do Esporte. Art. 13. O FMEL terá vigência ilimitada, sendo avaliada pela SMELJ, no mínimo a cada 4 (quatro) anos, a conveniência da manutenção de recursos no fundo. Parágrafo único. Havendo extinção do FMEL os ativos e passivos serão incorporados à SMELJ. Art. 14. Esta Lei entra em vigor na data de sua publicação.
2023|16204|Declara de Utilidade Pública o Grupo Mãos Unidas Solidárias (Associação Mãos Unidas e Amigos Solidários).|Art. 1º É declarado de Utilidade Pública o Grupo Mãos Unidas Solidárias (Associação Mãos Unidas e Amigos Solidários). Art. 2º Esta Lei entra em vigor na data de sua publicação.
